freq_C1
297.6957
0.0
40.1357
66.9321
0.0
18.0014
6.0005
18.0014
3.4423
0.0
31.5653
4.139
0.0
62.3406
50.2393
4.139
4.139
4.139
6.0005
0.0
0.0
4.139
6.0005
12.0009
4.139
55.2176
0.0
20.6179
0.0
0.0
0.0
0.0
0.0
0.0
4.139
0.0
0.0
0.0
94.8864
40.1357
6.0005
0.0
0.0
18.0014
0.0
49.5147
40.6321
8.2781
3.4423
3.4423
0.0
0.0
6.0005
0.0
0.0
41.2358
20.6179
8.2781
0.0
3.4423
26.3397
0.0
0.0
3.4423
0.0
3.4423
0.0
6.0005
0.0
0.0
4.139
20.6179
20.6179
12.0009
31.3781
80.0959
12.4171
26.3397
0.0
0.0
6.8846
3.4423
3.4423
0.0
0.0
0.0
0.0
0.0
4.139
26.3397
61.0802
4.139
6.0005
113.9785
133.8641
0.0
0.0
6.0005
0.0
0.0
0.0
0.0
0.0
0.0
18.0014
0.0
0.0
68.3463
4.139
3.4423
20.024
0.0
85.2966
0.0
4.139
0.0
0.0
20.6179
0.0
68.3291
19.861
6.0005
4.139
20.6179
4.139
0.0
0.0
0.0
214.6472
0.0
20.024
211.486
0.0
12.0009
4.139
4.139
0.0
0.0
26.3397
3.4423
6.0005
24.8342
6.0005
6.0005
124.5768
0.0
0.0
103.3225
60.4644
6.8846
93.6934
344.1439
6.0005
6.0005
6.0005
0.0
0.0
301.0502
0.0
29.205
219.9849
175.0335
0.0
0.0
4.139
0.0
10.3269
104.5381
6.0005
51.9203
0.0
12.0009
10.3269
0.0
3.4423
18.0014
31.5653
6.0005
0.0
6.0005
0.0
0.0
0.0
19.861
0.0
24.0018
0.0
4.139
172.9276
31.3781
0.0
0.0
0.0
6.0005
6.8846
31.3528
0.0
4.139
6.0005
63.3793
4.139
6.0005
146.4853
0.0
80.2715
0.0
0.0
0.0
6.0005
6.0005
0.0
0.0
56.8202
40.0479
0.0
0.0
0.0
0.0
29.205
6.0005
4.139
0.0
27.9938
0.0
0.0
3.4423
0.0
163.7491
0.0
0.0
0.0
0.0
0.0
3.4423
65.9532
3.4423
0.0
0.0
0.0
0.0
0.0
0.0
4.139
29.205
91.5429
0.0
0.0
20.6179
0.0
0.0
0.0
0.0
135.4811
0.0
3.4423
0.0
0.0
0.0
0.0
0.0
6.0005
0.0
6.0005
0.0
3.4423
0.0
0.0
0.0
6.8846
20.024
0.0
0.0
0.0
298.7706
104.967
0.0
6.0005
0.0
0.0
20.6179
0.0
66.9321
6.0005
31.3528
0.0
8.2781
0.0
4.139
0.0
0.0
3.4423
664.205
0.0
12.0009
10.3269
6.0005
0.0
0.0
4.139
0.0
4.139
4.139
31.3781
6.0005
0.0
40.1357
0.0
73.3785
0.0
6.0005
4.139
4.139
4.139
6.0005
0.0
3.4423
0.0
0.0
6.0005
6.0005
0.0
0.0
0.0
0.0
6.0005
58.0665
0.0
0.0
138.6263
200.7962
6.0005
0.0
0.0
0.0
0.0
20.6179
0.0
0.0
4.139
0.0
8.2781
0.0
20.024
0.0
0.0
153.7708
0.0
6.0005
0.0
0.0
232.2665
307.4475
577.6131
190.2143
6.0005
0.0
6.0005
0.0
12.4171
0.0
0.0
6.0005
0.0
253.2767
12.0009
0.0
0.0
27.9938
3.4423
4.139
0.0
0.0
0.0
0.0
51.9203
0.0
0.0
0.0
0.0
0.0
0.0
6.0005
0.0
0.0
18.0014
6.0005
6.0005
0.0
0.0
0.0
0.0
0.0
3.4423
101.2835
34.1646
63.3793
0.0
0.0
8.2781
0.0
0.0
0.0
8.2781
6.8846
0.0
1171.1651
3.4423
0.0
20.6179
6.8846
0.0
0.0
0.0
6.0005
0.0
26.3397
6.0005
0.0
4.139
6.0005
0.0
66.9321
4.139
0.0
0.0
0.0
0.0
0.0
20.024
0.0
12.0009
0.0
0.0
938.0498
0.0
0.0
0.0
6.0005
4.139
0.0
0.0
0.0
0.0
55.9876
4.139
0.0
0.0
0.0
0.0
0.0
0.0
4.139
0.0
4.139
0.0
0.0
41.1274
3.4423
0.0
12.4171
0.0
0.0
0.0
8.2781
3.4423
4.139
3.4423
0.0
39.722
0.0
0.0
6.0005
6.0005
0.0
0.0
0.0
0.0
18.0014
26.3397
12.0009
0.0
0.0
10.3269
283.1427
0.0
12.0009
0.0
3.4423
0.0
0.0
6.0005
0.0
0.0
6.0005
0.0
87.1382
40.6321
18.0014
0.0
0.0
0.0
49.0825
4.139
8.2781
20.024
0.0
3.4423
0.0
0.0
31.3781
0.0
0.0
3.4423
6.8846
54.0583
6.0005
0.0
0.0
8.2781
129.165
4.139
0.0
4.139
1743.1851
6.0005
12.0009
0.0
185.0725
148.0715
20.6179
8.2781
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
235.0826
0.0
6.0005
0.0
0.0
6.0005
0.0
0.0
0.0
0.0
0.0
20.024
3.4423
114.0088
0.0
30.0023
54.0042
18.0014
3.4423
12.4171
146.4853
0.0
0.0
0.0
3.4423
0.0
49.0825
4.139
0.0
0.0
80.2715
31.3528
92.388
151.2017
0.0
4.139
19.861
24.0018
0.0
0.0
3.4423
0.0
3.4423
86.0088
142.4287
4.139
0.0
0.0
40.1357
0.0
12.0009
0.0
3.4423
1339.8029
0.0
6.8846
6.0005
20.6179
18.0014
0.0
0.0
0.0
0.0
3.4423
0.0
0.0
6.0005
0.0
0.0
48.0037
0.0
6.0005
20.6179
0.0
6.0005
4.139
12.4171
111.7537
0.0
20.6179
8.2781
0.0
0.0
0.0
0.0
4.139
12.4171
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.139
0.0
0.0
3.4423
3.4423
6.0005
6.0005
0.0
4.139
6.0005
6.0005
0.0
12.0009
63.1306
0.0
0.0
6.0005
0.0
66.9321
0.0
0.0
0.0
0.0
0.0
0.0
3.4423
0.0
3.4423
0.0
405.9305
142.4287
4.139
3.4423
4.139
20.024
0.0
4.139
129.0281
12.0009
68.3463
0.0
133.2273
0.0
3.4423
130.116
6.0005
284.2782
67.9499
3.4423
3.4423
0.0
0.0
101.2835
159.414
6.0005
289.7528
6.0005
0.0
211.486
0.0
20.024
0.0
0.0
96.3812
31.5653
4.139
6.0005
27.9938
4.139
6.0005
6.0005
0.0
0.0
0.0
6.0005
0.0
18.0014
20.6179
0.0
0.0
4.139
6.0005
129.165
0.0
3.4423
12.0009
31.3528
730.9206
0.0
0.0
100.1198
0.0
0.0
0.0
0.0
4.139
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6.0005
0.0
0.0
0.0
6.0005
31.3528
6.0005
0.0
24.0018
0.0
0.0
0.0
0.0
20.024
6.0005
0.0
0.0
6.0005
0.0
4.139
12.0009
12.0009
6.0005
6.0005
0.0
0.0
4.139
0.0
131.2211
0.0
0.0
0.0
6.0005
0.0
0.0
101.622
0.0
0.0
6.0005
0.0
0.0
0.0
0.0
0.0
12.0009
0.0
20.6179
4.139
0.0
0.0
4.139
58.4378
0.0
31.3528
0.0
4.139
6.0005
6.0005
3.4423
4.139
3.4423
0.0
0.0
12.4171
338.5842
0.0
0.0
6.0005
20.6179
6.0005
0.0
0.0
0.0
0.0
0.0
12.0009
0.0
20.6179
0.0
0.0
0.0
6.0005
6.0005
199.0888
6.0005
0.0
0.0
180.9168
0.0
0.0
68.3291
0.0
6.0005
6.0005
4.139
24.0018
52.5392
4.139
3.4423
0.0
0.0
6.0005
50.0526
0.0
6.0005
6.0005
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
20.6179
6.0005
20.6179
0.0
60.4644
4.139
4.139
3.4423
20.024
20.024
0.0
20.024
0.0
0.0
0.0
0.0
8.2781
0.0
12.0009
3.4423
6.8846
20.6179
73.3785
0.0
3.4423
46.7967
0.0
0.0
0.0
3.4423
255.4356
0.0
0.0
0.0
3.4423
4.139
0.0
51.4303
6.0005
0.0
3.4423
0.0
3.4423
65.9532
0.0
27.9938
320.2659
82.4715
0.0
3.4423
12.0009
0.0
6.0005
0.0
3.4423
0.0
0.0
4.139
0.0
4.139
74.3244
239.7132
4.139
0.0
6.0005
0.0
3.4423
0.0
0.0
6.0005
3.4423
0.0
0.0
4.139
0.0
0.0
0.0
0.0
0.0
3.4423
0.0
4.139
0.0
0.0
45.0989
0.0
3.4423
0.0
0.0
0.0
0.0
6.0005
138.0671
6.0005
0.0
24.0018
24.0018
0.0
0.0
3.4423
3.4423
0.0
0.0
6.8846
0.0
3.4423
8.2781
6.0005
0.0
40.1357
90.442
20.024
262.2571
3.4423
0.0
0.0
270.2479
0.0
54.0583
0.0
4.139
112.8614
6.0005
0.0
4.139
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.139
0.0
88.3167
6.0005
75.5206
0.0
0.0
0.0
0.0
4.139
0.0
4.139
0.0
0.0
0.0
0.0
0.0
0.0
6.0005
9147.6526
0.0
106.3577
3.4423
26.3397
0.0
0.0
3.4423
0.0
0.0
0.0
0.0
3.4423
629.803
3.4423
0.0
6.0005
0.0
29.205
0.0
0.0
27.403
6.0005
0.0
31.3528
0.0
74.0582
139.9744
0.0
0.0
20.6179
1027.8803
4.139
20.6179
12.0009
102.8605
115.8441
20.024
0.0
6.0005
0.0
0.0
1661.2431
0.0
8.2781
4.139
0.0
396.0511
0.0
524.3
6.8846
12.0009
6.0005
10.3269
6.0005
0.0
0.0
6.0005
12.0009
50.0526
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
20.6179
0.0
8.2781
0.0
66.9321
27.9938
41.2358
0.0
4.139
36.8208
6.0005
6.0005
120.9289
4.139
18.0014
6.0005
0.0
0.0
4.139
211.486
2454.0429
60.0719
162.7924
0.0
4.139
0.0
0.0
0.0
4.139
0.0
0.0
60.4644
0.0
100.5474
12.0009
66.9321
854.5437
3.4423
0.0
31.3781
4.139
6.0005
3.4423
125.6679
6.0005
0.0
6.0005
0.0
0.0
54.0583
3110.3508
0.0
0.0
180.777
49.5147
0.0
0.0
0.0
0.0
0.0
6.0005
6.0005
6.0005
0.0
0.0
0.0
0.0
6.8846
0.0
102.0079
0.0
0.0
0.0
6.0005
6.0005
58.4378
0.0
65.9532
0.0
0.0
3.4423
3.4423
0.0
0.0
13456.7238
41.1274
0.0
31.3781
4.139
82.2143
27.9938
54.0583
0.0
3.4423
0.0
0.0
0.0
0.0
6.8846
78.6751
0.0
30.0023
6.0005
8.2781
0.0
0.0
4.139
0.0
0.0
6.0005
3.4423
0.0
0.0
12.0009
8.2781
8.2781
0.0
118.1033
8.2781
0.0
0.0
0.0
6.0005
0.0
0.0
0.0
0.0
6.0005
0.0
0.0
3.4423
20.024
0.0
27.403
3.4423
3.4423
0.0
0.0
86.6209
4.139
34.1646
3.4423
12.0009
3.4423
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.4423
0.0
0.0
18.0014
0.0
20.6179
0.0
0.0
6.0005
0.0
0.0
20.6179
54.0583
0.0
4.139
0.0
3.4423
0.0
4.139
0.0
0.0
30.0023
4.139
0.0
0.0
0.0
6.0005
0.0
0.0
3.4423
90.4055
6.0005
80.3223
0.0
0.0
0.0
0.0
0.0
4.139
3.4423
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.4423
0.0
0.0
0.0
0.0
0.0
31.3528
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6.0005
0.0
0.0
6.0005
6.0005
0.0
101.622
31.3781
6.8846
0.0
3.4423
0.0
0.0
12.0009
102.2081
52.6794
0.0
3.4423
0.0
0.0
0.0
4.139
0.0
0.0
6.8846
6.0005
20.6179
50.0526
0.0
0.0
0.0
0.0
12.0009
0.0
0.0
80.2315
0.0
6.0005
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
278.0214
0.0
0.0
0.0
605.8252
0.0
6.8846
0.0
6.0005
0.0
6.8846
0.0
0.0
0.0
0.0
3.4423
0.0
0.0
6.0005
0.0
0.0
6.0005
6.0005
0.0
0.0
0.0
0.0
13.7692
0.0
6.0005
0.0
263.8129
3.4423
0.0
0.0
0.0
12.0009
0.0
0.0
0.0
19.861
0.0
4.139
0.0
3.4423
4.139
20.024
0.0
0.0
0.0
0.0
0.0
0.0
0.0
131.2211
20.024
1504.4995
12.0009
27.403
0.0
3.4423
0.0
0.0
0.0
13.7692
0.0
0.0
3.4423
0.0
6.0005
0.0
6.0005
0.0
0.0
0.0
61.8536
3.4423
6.0005
0.0
0.0
0.0
0.0
0.0
3.4423
0.0
4.139
57.9464
3.4423
0.0
18.0014
90.2374
4.139
34.1646
0.0
12.0009
12.0009
30.0023
0.0
12.0009
0.0
12.0009
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.4423
12.0009
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
127.9249
0.0
0.0
0.0
6.0005
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.139
40.1357
0.0
0.0
0.0
6.0005
4.139
50.0526
0.0
0.0
0.0
0.0
0.0
0.0
19.861
0.0
24.0018
0.0
0.0
0.0
0.0
0.0
18.0014
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
60.0719
115.4036
0.0
0.0
12.0009
0.0
3.4423
6.0005
0.0
0.0
0.0
0.0
0.0
3.4423
0.0
6.0005
808.918
0.0
4.139
0.0
8.2781
0.0
0.0
72.2239
6.0005
0.0
0.0
20.024
8.2781
0.0
0.0
0.0
0.0
0.0
6.0005
4.139
3.4423
3.4423
0.0
49.5147
0.0
6.0005
0.0
0.0
0.0
0.0
0.0
4.139
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.4423
26.3397
0.0
0.0
0.0
0.0
3.4423
0.0
0.0
4.139
4.139
6.0005
0.0
0.0
0.0
6.0005
6.0005
0.0
0.0
6.0005
0.0
0.0
0.0
0.0
0.0
6.0005
0.0
0.0
0.0
0.0
0.0
3.4423
0.0
0.0
6.8846
0.0
0.0
0.0
0.0
0.0
72.2883
6.0005
0.0
4.139
20.024
0.0
0.0
36.0028
0.0
0.0
40.1357
0.0
0.0
6.0005
0.0
0.0
0.0
0.0
6.0005
0.0
0.0
10.3269
3.4423
0.0
3.4423
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
20.024
0.0
6.0005
19.861
89.8271
40.7953
6.0005
12.4171
26.3397
0.0
0.0
0.0
0.0
72.381
6.0005
0.0
0.0
6.0005
6.0005
0.0
0.0
0.0
40.1357
0.0
0.0
6.0005
6.0005
6.0005
0.0
0.0
6.0005
64.7832
6.0005
0.0
6.8846
0.0
6.8846
0.0
0.0
0.0
3.4423
0.0
31.5653
20.6179
0.0
